id,ingameId,gear,type,set,rank,level,enhance,mainStatType,mainStatValue,gearScore,dScore,sScore,cScore,maxEnhancementRolls,totalEnhancementRolls,hasSpike,hasModified,bestRole,usefulStatCount,slotPreferredStatCount,mainStatPreferred,quality,reason
11560261059,11560261059,Armor,armor,HealthSet,Epic,88,15,Defense,310.0,73.0,26.0,73.0,65.0,2,5,false,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11567571278,11567571278,Armor,armor,HealthSet,Epic,88,15,Defense,310.0,70.0,16.0,70.0,54.0,3,5,true,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11570884388,11570884388,Boots,boot,HealthSet,Epic,88,15,HealthPercent,65.0,68.0,16.0,60.0,39.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11578078772,11578078772,Weapon,weapon,HitSet,Epic,85,15,Attack,500.0,58.4,32.4,44.0,36.4,2,5,false,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11578320784,11578320784,Ring,ring,HealthSet,Epic,88,15,HealthPercent,65.0,68.0,16.0,60.0,38.0,2,5,false,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11580734142,11580734142,Necklace,neck,HealthSet,Epic,88,15,HealthPercent,65.0,66.0,16.0,58.0,38.0,2,5,false,false,SUPPORT,3,1,true,REVIEW,High Gear Score but incomplete role signal
11585603003,11585603003,Boots,boot,HealthSet,Epic,88,15,HealthPercent,65.0,67.0,24.0,51.0,43.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11590022699,11590022699,Ring,ring,HealthSet,Epic,88,15,HealthPercent,65.0,66.0,10.0,53.0,27.0,3,5,true,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11595139335,11595139335,Weapon,weapon,SpeedSet,Epic,88,15,Attack,515.0,70.31428571428572,70.31428571428572,16.0,70.31428571428572,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11598788606,11598788606,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,74.2,74.2,16.0,74.2,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11599078661,11599078661,Boots,boot,HealthSet,Epic,88,15,Speed,45.0,62.0,14.0,22.0,29.0,3,5,true,false,SUPPORT,2,1,true,KEEP,Spike with coherent role fit
11606137336,11606137336,Necklace,neck,ImmunitySet,Epic,90,15,CriticalHitChancePercent,60.0,62.27903940886699,52.857142857142854,43.0,62.27903940886699,4,5,true,false,BRUISER,3,2,true,KEEP,Exceptional Speed safety rule
11606571151,11606571151,Armor,armor,SpeedSet,Epic,88,15,Defense,310.0,68.05714285714285,60.05714285714286,26.0,68.05714285714285,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11607690684,11607690684,Boots,boot,SpeedSet,Epic,88,15,Speed,45.0,67.45714285714286,44.457142857142856,23.0,67.45714285714286,2,5,false,false,BRUISER,3,1,true,REVIEW,High Gear Score but incomplete role signal
11610077545,11610077545,Necklace,neck,HealthSet,Epic,88,15,HealthPercent,65.0,72.0,10.0,58.0,41.0,3,5,true,false,SUPPORT,3,1,true,KEEP,Spike with coherent role fit
11616800203,11616800203,Helmet,helm,SpeedSet,Epic,85,15,Health,2700.0,57.93566820276498,33.42857142857143,34.0,57.93566820276498,2,5,false,false,BRUISER,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11620061072,11620061072,Necklace,neck,SpeedSet,Epic,88,15,HealthPercent,65.0,74.0,40.0,65.0,56.0,4,5,true,false,SUPPORT,3,1,true,KEEP,Exceptional Speed safety rule
11620966479,11620966479,Armor,armor,HitSet,Heroic,90,15,Defense,310.0,61.0,8.0,21.0,21.0,4,4,true,false,DEBUFFER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11620972586,11620972586,Weapon,weapon,CriticalSet,Epic,85,15,Attack,500.0,51.54285714285714,39.54285714285714,12.0,39.54285714285714,3,5,true,false,DPS,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11625587486,11625587486,Ring,ring,SpeedSet,Epic,88,15,AttackPercent,65.0,72.6,57.6,31.0,72.6,2,5,false,false,BRUISER,4,1,true,REVIEW,High Gear Score but incomplete role signal
11625734005,11625734005,Necklace,neck,SpeedSet,Epic,88,15,CriticalHitDamagePercent,70.0,68.2,53.2,33.0,68.2,3,5,true,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11629086121,11629086121,Weapon,weapon,ImmunitySet,Epic,90,15,Attack,525.0,64.11428571428571,59.11428571428571,0.0,59.11428571428571,3,5,true,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11629097194,11629097194,Boots,boot,ImmunitySet,Epic,90,15,Speed,45.0,66.0,21.0,45.0,42.0,2,5,false,true,BRUISER,2,2,true,KEEP,Modified substat (safe)
11629100341,11629100341,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,69.85714285714286,30.857142857142854,21.0,30.857142857142854,2,5,false,false,DPS,2,1,true,REVIEW,High Gear Score but incomplete role signal
11629101558,11629101558,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,59.0,0.0,47.0,36.0,3,5,true,true,BRUISER,2,2,true,KEEP,Modified substat (safe)
11630965105,11630965105,Weapon,weapon,ProtectionSet,Epic,90,15,Attack,525.0,72.28571428571428,72.28571428571428,8.0,72.28571428571428,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11630966337,11630966337,Weapon,weapon,HealthSet,Epic,90,15,Attack,525.0,70.85714285714286,46.857142857142854,15.0,46.857142857142854,2,5,false,false,DPS,2,0,false,REVIEW,High Gear Score but incomplete role signal
11630966369,11630966369,Weapon,weapon,AttackSet,Epic,90,15,Attack,525.0,60.42857142857143,45.42857142857143,18.0,45.42857142857143,2,5,false,true,DPS,3,0,false,KEEP,Modified substat (safe)
11643948783,11643948783,Armor,armor,HitSet,Epic,85,15,Defense,300.0,59.0,16.0,44.0,28.0,2,5,false,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11644384083,11644384083,Boots,boot,SpeedSet,Epic,88,15,Speed,45.0,65.71428571428572,45.714285714285715,20.0,45.714285714285715,2,5,false,false,DPS,3,1,true,REVIEW,One core stat with preferred main stat
11644384593,11644384593,Boots,boot,HitSet,Epic,88,15,Speed,45.0,61.0,0.0,37.0,30.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11644384974,11644384974,Ring,ring,HitSet,Epic,88,15,EffectivenessPercent,65.0,67.0,28.0,55.0,67.0,2,5,false,false,BRUISER,3,2,false,KEEP,Strong slot role fit with high Gear Score
11644392243,11644392243,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,70.63806451612903,0.0,33.0,52.638064516129035,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11644407746,11644407746,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,62.42857142857143,57.42857142857143,5.0,57.42857142857143,2,5,false,false,DPS,3,1,true,REVIEW,One core stat with preferred main stat
11644410588,11644410588,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,58.52492610837439,45.14285714285714,5.0,58.52492610837439,4,5,true,false,DPS,2,1,true,KEEP,Spike with coherent role fit
11644411724,11644411724,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,66.97142857142856,49.97142857142857,17.0,49.97142857142857,3,5,true,true,DPS,3,1,true,KEEP,Modified substat (safe)
11644414335,11644414335,Ring,ring,DestructionSet,Epic,90,15,AttackPercent,65.0,74.42857142857143,61.42857142857143,39.0,61.42857142857143,2,5,false,false,SUPPORT,2,1,false,REVIEW,High Gear Score but incomplete role signal
11644415093,11644415093,Weapon,weapon,ImmunitySet,Epic,90,15,Attack,525.0,63.09758620689655,58.8,16.0,63.09758620689655,3,5,true,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11645393131,11645393131,Weapon,weapon,HitSet,Epic,88,15,Attack,515.0,66.0,39.0,38.0,53.0,2,5,false,false,DEBUFFER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11645393247,11645393247,Armor,armor,HitSet,Epic,88,15,Defense,310.0,67.0,42.0,44.0,60.0,2,5,false,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11645393409,11645393409,Helmet,helm,HitSet,Epic,88,15,Health,2765.0,69.6,53.6,16.0,53.6,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
11645393503,11645393503,Necklace,neck,HitSet,Epic,88,15,HealthPercent,65.0,67.0,33.0,37.0,52.0,2,5,false,false,DEBUFFER,3,1,true,REVIEW,High Gear Score but incomplete role signal
11645396179,11645396179,Ring,ring,DestructionSet,Epic,88,15,AttackPercent,65.0,64.71428571428572,31.714285714285715,43.0,64.71428571428572,4,5,true,false,BRUISER,4,1,true,KEEP,Spike with coherent role fit
11656511037,11656511037,Helmet,helm,ResistSet,Epic,88,15,Health,2765.0,66.0,14.0,66.0,38.0,3,5,true,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11656546520,11656546520,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,70.6,54.6,26.0,54.6,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
11656546528,11656546528,Weapon,weapon,ResistSet,Epic,90,15,Attack,525.0,60.85714285714286,18.857142857142858,54.0,48.857142857142854,3,5,true,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11671033910,11671033910,Helmet,helm,DestructionSet,Heroic,90,15,Health,2835.0,60.8,54.8,48.0,54.8,4,4,true,true,DPS,3,0,false,KEEP,Modified substat (safe)
11678501314,11678501314,Ring,ring,HealthSet,Epic,90,15,HealthPercent,65.0,67.85714285714286,38.857142857142854,53.0,51.857142857142854,2,5,false,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11686235139,11686235139,Weapon,weapon,CounterSet,Epic,90,15,Attack,525.0,62.15041871921182,48.857142857142854,34.0,57.15041871921182,3,5,true,false,DPS,2,0,false,KEEP,Exceptional Speed safety rule
11695023397,11695023397,Necklace,neck,SpeedSet,Epic,88,15,HealthPercent,65.0,76.2,53.2,49.0,69.2,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11695028569,11695028569,Boots,boot,ImmunitySet,Epic,88,15,Speed,45.0,70.0,8.0,62.0,36.0,3,5,true,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11709410279,11709410279,Weapon,weapon,SpeedSet,Epic,88,15,Attack,515.0,68.5142857142857,68.5142857142857,18.0,68.5142857142857,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11724153112,11724153112,Ring,ring,SpeedSet,Epic,88,15,AttackPercent,65.0,76.74285714285715,50.74285714285715,50.0,76.74285714285715,2,5,false,false,BRUISER,4,1,true,REVIEW,High Gear Score but incomplete role signal
11743488106,11743488106,Helmet,helm,HitSet,Epic,85,15,Health,2700.0,63.57142857142857,56.57142857142857,12.0,56.57142857142857,3,5,true,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11749809218,11749809218,Armor,armor,HitSet,Epic,85,15,Defense,300.0,57.57142857142857,42.57142857142857,29.0,57.57142857142857,3,5,true,false,BRUISER,4,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11757299001,11757299001,Weapon,weapon,TorrentSet,Epic,88,15,Attack,515.0,73.54285714285714,73.54285714285714,24.0,73.54285714285714,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11757299076,11757299076,Necklace,neck,ResistSet,Epic,88,15,HealthPercent,65.0,68.0,22.0,46.0,31.0,2,5,false,false,DEBUFFER,3,1,true,REVIEW,High Gear Score but incomplete role signal
11757299169,11757299169,Armor,armor,PenetrationSet,Epic,88,15,Defense,310.0,68.71428571428571,59.714285714285715,39.0,68.71428571428571,3,5,true,false,BRUISER,4,0,false,KEEP,Exceptional Speed safety rule
11760099447,11760099447,Necklace,neck,HitSet,Epic,85,15,HealthPercent,60.0,57.15096774193548,38.0,0.0,43.15096774193548,3,5,true,false,DPS,2,2,false,REVIEW,Multiple slot-preferred stats but incomplete main-stat fit
11760105371,11760105371,Boots,boot,PenetrationSet,Epic,88,15,Speed,45.0,71.14285714285714,62.14285714285714,9.0,71.14285714285714,3,5,true,false,DPS,3,1,true,KEEP,Spike with coherent role fit
11764128874,11764128874,Ring,ring,SpeedSet,Epic,85,15,EffectResistancePercent,60.0,58.114285714285714,44.114285714285714,22.0,58.114285714285714,2,5,false,false,SUPPORT,2,1,true,REVIEW,One core stat with preferred main stat
11764128883,11764128883,Necklace,neck,SpeedSet,Epic,90,15,HealthPercent,65.0,72.85714285714286,27.857142857142854,8.0,27.857142857142854,4,5,true,false,DPS,3,2,false,KEEP,Strong slot role fit with high Gear Score
11764408526,11764408526,Helmet,helm,ImmunitySet,Epic,85,15,Health,2700.0,59.57142857142857,24.57142857142857,47.0,52.57142857142857,3,5,true,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11777143773,11777143773,Ring,ring,TorrentSet,Epic,88,15,AttackPercent,65.0,72.08571428571429,63.08571428571428,25.0,72.08571428571429,3,5,true,false,BRUISER,4,1,true,KEEP,Spike with coherent role fit
11791114596,11791114596,Helmet,helm,ResistSet,Epic,88,15,Health,2765.0,72.0,24.0,72.0,55.0,2,5,false,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11796966725,11796966725,Armor,armor,DestructionSet,Epic,88,15,Defense,310.0,70.8,38.8,58.0,70.8,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11814096681,11814096681,Ring,ring,DestructionSet,Epic,88,15,AttackPercent,65.0,70.8,54.8,42.0,70.8,2,5,false,false,BRUISER,4,1,true,REVIEW,High Gear Score but incomplete role signal
11815338603,11815338603,Ring,ring,ImmunitySet,Epic,88,15,EffectResistancePercent,65.0,72.0,10.0,40.0,40.0,3,5,true,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11815338696,11815338696,Necklace,neck,ImmunitySet,Epic,88,15,HealthPercent,65.0,64.0,30.0,56.0,52.0,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11826428400,11826428400,Helmet,helm,CriticalSet,Epic,88,15,Health,2765.0,68.14285714285714,39.14285714285714,43.0,68.14285714285714,3,5,true,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11827322832,11827322832,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,66.92958128078817,50.74285714285715,8.0,66.92958128078817,4,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11836851328,11836851328,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,63.8,42.8,35.0,50.8,3,5,true,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11840051920,11840051920,Helmet,helm,DestructionSet,Epic,88,15,Health,2765.0,70.0,70.0,30.0,70.0,3,5,true,false,DPS,4,0,false,KEEP,Exceptional Speed safety rule
11840333906,11840333906,Weapon,weapon,DestructionSet,Epic,88,15,Attack,515.0,73.14285714285714,73.14285714285714,16.0,73.14285714285714,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11842795198,11842795198,Weapon,weapon,CriticalSet,Epic,88,15,Attack,515.0,74.14285714285714,49.14285714285714,33.0,74.14285714285714,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11857441902,11857441902,Necklace,neck,RageSet,Epic,88,15,CriticalHitDamagePercent,70.0,66.0,16.0,58.0,35.0,3,5,true,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11857446422,11857446422,Helmet,helm,ImmunitySet,Epic,90,15,Health,2835.0,67.6,33.6,58.0,38.6,3,5,true,true,SUPPORT,3,0,false,KEEP,Modified substat (safe)
11857446428,11857446428,Helmet,helm,ImmunitySet,Epic,85,15,Health,2700.0,59.272903225806445,28.8,33.0,34.27290322580645,3,5,true,false,SUPPORT,2,0,false,REVIEW,Broad role fit with borderline Gear Score
11857446433,11857446433,Helmet,helm,ImmunitySet,Epic,85,15,Health,2700.0,58.2,27.200000000000003,31.0,53.2,3,5,true,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11857527798,11857527798,Weapon,weapon,DestructionSet,Epic,88,15,Attack,515.0,75.6,75.6,10.0,75.6,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11872833926,11872833926,Armor,armor,CounterSet,Epic,85,15,Defense,300.0,56.71428571428571,29.71428571428571,27.0,56.71428571428571,2,5,false,false,BRUISER,4,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11898671762,11898671762,Necklace,neck,CounterSet,Epic,85,15,AttackPercent,60.0,59.0,26.0,43.0,45.0,2,5,false,false,BRUISER,3,2,false,REVIEW,Multiple slot-preferred stats but incomplete main-stat fit
11898679320,11898679320,Weapon,weapon,LifestealSet,Epic,90,15,Attack,525.0,74.6,65.6,9.0,74.6,4,5,true,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
11898683934,11898683934,Ring,ring,DestructionSet,Epic,90,15,AttackPercent,65.0,60.662564102564104,30.0,47.0,52.662564102564104,3,5,true,false,SUPPORT,3,2,false,KEEP,Exceptional Speed safety rule
11898951970,11898951970,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,68.0,22.0,68.0,47.0,2,5,false,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11899122979,11899122979,Ring,ring,ResistSet,Epic,88,15,HealthPercent,65.0,68.0,24.0,47.0,39.0,2,5,false,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11900758078,11900758078,Ring,ring,LifestealSet,Epic,90,15,HealthPercent,65.0,71.0,20.0,54.0,20.0,4,5,true,false,SUPPORT,2,1,true,KEEP,Spike with coherent role fit
11900770698,11900770698,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,60.368620689655174,56.0,26.0,60.368620689655174,3,5,true,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11900770699,11900770699,Armor,armor,CounterSet,Epic,90,15,Defense,310.0,67.40492610837438,63.14285714285714,30.0,67.40492610837438,3,5,true,false,DPS,3,0,false,KEEP,Exceptional Speed safety rule
11927651554,11927651554,Boots,boot,ResistSet,Epic,90,15,AttackPercent,65.0,64.0,36.0,33.0,41.0,3,5,true,false,BRUISER,3,2,false,KEEP,Spike with coherent role fit
11927741293,11927741293,Armor,armor,DestructionSet,Epic,90,15,Defense,310.0,61.4,20.4,55.0,61.4,4,5,true,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11927752710,11927752710,Boots,boot,DestructionSet,Epic,85,15,HealthPercent,60.0,57.08571428571429,39.08571428571429,18.0,49.08571428571429,2,5,false,false,BRUISER,3,1,true,REVIEW,One core stat with preferred main stat
11934693789,11934693789,Armor,armor,CounterSet,Epic,90,15,Defense,310.0,64.59568965517241,31.6,43.0,64.59568965517241,3,5,true,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11938172161,11938172161,Helmet,helm,DestructionSet,Epic,88,15,Health,2765.0,65.85714285714286,65.85714285714286,30.0,65.85714285714286,3,5,true,false,DPS,4,0,false,KEEP,Exceptional Speed safety rule
11942088795,11942088795,Weapon,weapon,CounterSet,Epic,90,15,Attack,525.0,72.2,72.2,18.0,72.2,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
11948434140,11948434140,Weapon,weapon,LifestealSet,Epic,90,15,Attack,525.0,76.79261083743842,27.885714285714286,45.0,76.79261083743842,4,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11952384266,11952384266,Armor,armor,LifestealSet,Epic,90,15,Defense,310.0,72.45714285714286,58.457142857142856,34.0,58.457142857142856,3,5,true,false,DPS,3,0,false,KEEP,Exceptional Speed safety rule
12124576464,12124576464,Weapon,weapon,SpeedSet,Epic,88,15,Attack,515.0,66.4,53.400000000000006,14.0,53.400000000000006,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
12124576465,12124576465,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,68.0,47.0,37.0,68.0,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
12124576466,12124576466,Armor,armor,SpeedSet,Epic,88,15,Defense,310.0,66.0,28.0,58.0,58.0,3,5,true,false,DEBUFFER,4,0,false,REVIEW,High Gear Score but incomplete role signal
12387968385,12387968385,Weapon,weapon,SpeedSet,Epic,88,15,Attack,515.0,66.8,50.8,8.0,50.8,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
12387968387,12387968387,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,68.8,60.8,24.0,68.8,3,5,true,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
12387968389,12387968389,Armor,armor,SpeedSet,Epic,88,15,Defense,310.0,70.0,16.0,47.0,47.0,2,5,false,false,DEBUFFER,4,0,false,REVIEW,High Gear Score but incomplete role signal
12388449132,12388449132,Weapon,weapon,SpeedSet,Epic,88,15,Attack,515.0,71.25714285714285,71.25714285714285,18.0,71.25714285714285,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
12390644625,12390644625,Necklace,neck,SpeedSet,Epic,88,15,HealthPercent,65.0,70.0,24.0,47.0,55.0,3,5,true,false,DEBUFFER,3,1,true,KEEP,Spike with coherent role fit
12390644626,12390644626,Ring,ring,SpeedSet,Epic,88,15,HealthPercent,65.0,70.0,45.0,39.0,62.0,2,5,false,false,DEBUFFER,3,1,true,REVIEW,High Gear Score but incomplete role signal
12390644627,12390644627,Boots,boot,SpeedSet,Epic,88,15,Speed,45.0,74.0,32.0,42.0,74.0,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
12390650997,12390650997,Boots,boot,CriticalSet,Epic,90,15,HealthPercent,65.0,68.19170506912442,55.31428571428572,24.0,68.19170506912442,2,5,false,false,BRUISER,3,1,true,REVIEW,High Gear Score but incomplete role signal
12390655669,12390655669,Weapon,weapon,CriticalSet,Epic,85,15,Attack,500.0,54.57142857142857,30.57142857142857,34.0,54.57142857142857,3,5,true,false,BRUISER,4,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
12391566653,12391566653,Ring,ring,ImmunitySet,Epic,85,15,DefensePercent,60.0,56.336129032258064,16.0,47.0,46.336129032258064,2,5,false,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
12393030366,12393030366,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,65.65714285714286,65.65714285714286,16.0,65.65714285714286,2,5,false,false,DPS,4,0,false,REVIEW,Broad role fit with borderline Gear Score
12393284192,12393284192,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,72.57142857142857,12.571428571428571,52.0,21.57142857142857,4,5,true,true,SUPPORT,2,1,true,KEEP,Modified substat (safe)
12393284282,12393284282,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,68.4,14.4,30.0,44.4,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
12393285137,12393285137,Necklace,neck,SpeedSet,Epic,88,15,CriticalHitDamagePercent,70.0,61.22870967741935,28.8,21.0,61.22870967741935,3,5,true,false,BRUISER,3,3,true,KEEP,Strong slot/main-stat role fit
12393285383,12393285383,Ring,ring,SpeedSet,Epic,88,15,AttackPercent,65.0,64.16345622119816,57.885714285714286,22.0,64.16345622119816,2,5,false,false,DPS,3,0,true,REVIEW,Broad role fit with borderline Gear Score
12393298339,12393298339,Necklace,neck,TorrentSet,Epic,90,15,DefensePercent,65.0,67.0,42.0,44.0,42.0,3,5,true,false,DPS,2,1,false,KEEP,Exceptional Speed safety rule
12393306657,12393306657,Helmet,helm,ImmunitySet,Epic,85,15,Health,2700.0,59.0,22.0,29.0,37.0,3,5,true,false,DEBUFFER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
12393306810,12393306810,Helmet,helm,ImmunitySet,Epic,90,15,Health,2835.0,72.14285714285714,25.142857142857142,40.0,65.14285714285714,4,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
12393306977,12393306977,Weapon,weapon,TorrentSet,Epic,85,15,Attack,500.0,60.400000000000006,37.400000000000006,23.0,37.400000000000006,3,5,true,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
12393306979,12393306979,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,61.04660098522167,36.57142857142857,44.0,41.04660098522167,2,5,false,false,SUPPORT,2,0,false,REVIEW,Broad role fit with borderline Gear Score
12393306983,12393306983,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,64.25714285714285,57.25714285714285,35.0,64.25714285714285,3,5,true,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
12393306984,12393306984,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,61.457142857142856,61.457142857142856,4.0,61.457142857142856,3,5,true,false,DPS,4,0,false,REVIEW,Broad role fit with borderline Gear Score
12393402912,12393402912,Weapon,weapon,HitSet,Epic,85,15,Attack,500.0,63.4,28.4,22.0,36.4,3,5,true,false,DEBUFFER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
12393409397,12393409397,Armor,armor,HitSet,Epic,85,15,Defense,300.0,63.0,8.0,47.0,21.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
12393413182,12393413182,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,70.43870967741935,49.0,57.0,70.43870967741935,4,5,true,false,BRUISER,2,0,false,KEEP,Exceptional Speed safety rule
12393417124,12393417124,Ring,ring,SpeedSet,Epic,85,15,DefensePercent,60.0,63.2,49.2,8.0,49.2,3,5,true,false,DPS,3,1,false,KEEP,Spike with coherent role fit
12393419907,12393419907,Armor,armor,HitSet,Epic,85,15,Defense,300.0,60.65714285714285,39.65714285714286,41.0,39.65714285714286,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
12396933560,12396933560,Armor,armor,PenetrationSet,Epic,88,15,Defense,310.0,69.54285714285714,53.542857142857144,38.0,69.54285714285714,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
12396988138,12396988138,Ring,ring,ResistSet,Epic,88,15,EffectResistancePercent,65.0,60.0,14.0,41.0,41.0,2,5,false,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
12397024627,12397024627,Necklace,neck,ImmunitySet,Epic,88,15,HealthPercent,65.0,63.0,8.0,43.0,31.0,2,5,false,false,DEBUFFER,3,1,true,REVIEW,One core stat with preferred main stat
12397073273,12397073273,Weapon,weapon,TorrentSet,Epic,88,15,Attack,515.0,62.714285714285715,62.714285714285715,12.0,62.714285714285715,2,5,false,false,DPS,4,0,false,REVIEW,Broad role fit with borderline Gear Score
12397120816,12397120816,Helmet,helm,PenetrationSet,Epic,88,15,Health,2765.0,63.4,63.4,28.0,63.4,3,5,true,false,DPS,4,0,false,REVIEW,Broad role fit with borderline Gear Score
12399315082,12399315082,Armor,armor,SpeedSet,Epic,88,15,Defense,310.0,69.4,48.4,47.0,69.4,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
12405187083,12405187083,Weapon,weapon,InjurySet,Epic,90,15,Attack,525.0,58.0,47.0,39.0,53.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
